target_speed,steer_gain,centering_gain,brake_threshold,gentle_speed,sharp_speed,straight_speed,lap_time
160.0,30.0,1.147,0.524,140.0,65.0,194.0,10000000
160.0,30.0,0.514,0.524,140.0,65.0,194.0,10000000
160.0,32.299,0.2,0.524,140.0,65.0,194.0,111.88
160.0,30.0,0.729,0.524,140.0,65.0,194.0,110.758
160.0,30.0,0.2,0.524,140.0,65.0,160.0,10000000
160.0,83.618,0.2,0.524,140.0,65.0,194.0,134.966
278.633,30.0,0.2,0.524,140.0,65.0,278.633,112.892
250.511,30.0,0.2,0.524,140.0,65.0,250.511,112.892
160.0,68.574,0.2,0.524,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.524,140.0,65.0,167.294,113.068
160.0,30.0,0.604,0.524,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.524,127.954,65.0,194.0,110.186
160.0,30.0,0.2,0.524,140.0,65.0,160.0,10000000
191.877,30.0,0.2,0.524,140.0,65.0,194.0,108.03
160.0,30.0,0.2,0.524,140.0,61.63,194.0,10000000
160.0,30.0,1.345,0.524,140.0,65.0,194.0,10000000
160.0,66.392,0.2,0.524,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.524,140.0,65.0,221.868,10000000
271.751,30.0,0.2,0.524,140.0,65.0,271.751,112.892
160.0,72.201,0.2,0.524,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.644,140.0,65.0,194.0,107.656
160.0,30.0,0.2,0.644,140.0,65.0,160.0,10000000
160.0,30.0,0.2,0.52,140.0,65.0,194.0,107.656
160.0,30.0,0.2,0.52,140.0,27.85,194.0,112.298
160.0,30.0,0.2,0.52,140.0,65.0,290.709,10000000
160.0,30.0,0.2,0.52,140.0,59.873,194.0,108.844
160.0,30.0,0.2,0.52,140.0,55.272,194.0,110.032
160.0,30.0,0.731,0.52,140.0,65.0,194.0,10000000
160.0,86.048,0.2,0.52,140.0,65.0,194.0,142.366
271.77,30.0,0.2,0.52,140.0,65.0,271.77,112.892
160.0,50.378,0.2,0.52,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.122,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.52,142.039,65.0,194.0,10000000
160.0,30.0,0.2,0.014,140.0,65.0,194.0,10000000
160.0,55.903,0.2,0.52,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.52,139.932,65.0,194.0,111.682
160.0,30.0,0.2,0.799,140.0,65.0,194.0,107.656
160.0,30.0,0.2,0.538,140.0,65.0,194.0,107.656
162.83,30.0,0.2,0.538,140.0,65.0,194.0,108.228
160.0,30.0,0.2,0.538,136.055,65.0,194.0,114.828
160.0,30.0,0.2,0.538,140.0,65.0,160.0,10000000
160.0,30.0,0.2,1.498,140.0,65.0,194.0,107.656
160.0,30.0,0.2,1.498,140.0,65.0,160.0,10000000
160.0,30.0,0.61,1.498,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.498,105.973,65.0,194.0,10000000
160.0,30.0,0.2,1.498,148.83,65.0,194.0,10000000
160.0,64.174,0.2,1.498,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.498,140.0,69.062,194.0,10000000
83.419,30.0,0.2,1.498,140.0,65.0,194.0,123.738
160.0,30.0,0.2,1.121,140.0,65.0,194.0,107.656
160.0,30.0,0.304,1.121,140.0,65.0,194.0,10000000
160.0,69.193,0.2,1.121,140.0,65.0,194.0,10000000
160.0,17.944,0.2,1.121,140.0,65.0,194.0,10000000
111.768,30.0,0.2,1.121,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.121,140.0,36.432,194.0,112.254
209.842,30.0,0.2,1.121,140.0,65.0,209.842,112.892
160.0,45.184,0.2,1.121,140.0,65.0,194.0,10000000
160.0,24.267,0.2,1.121,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.121,159.152,65.0,194.0,10000000
159.307,30.0,0.2,1.121,140.0,65.0,194.0,107.898
160.0,30.0,0.2,1.034,140.0,65.0,194.0,107.656
160.0,30.0,0.2,1.034,140.0,65.0,160.0,10000000
160.0,30.0,1.062,1.034,140.0,65.0,194.0,111.33
160.0,30.0,0.2,1.034,113.926,65.0,194.0,112.408
160.0,30.0,0.606,1.034,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.034,140.0,65.0,248.763,10000000
160.0,30.0,0.2,0.878,140.0,65.0,194.0,107.656
160.0,66.736,0.2,0.878,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.878,140.0,65.0,272.996,10000000
160.0,30.0,0.2,0.878,131.505,65.0,194.0,109.746
160.0,30.0,0.182,0.878,140.0,65.0,194.0,108.25
160.0,21.848,0.2,0.878,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.878,140.0,65.0,247.447,10000000
160.0,30.0,0.2,0.878,140.0,65.0,160.0,10000000
116.168,30.0,0.2,0.878,140.0,65.0,194.0,114.806
160.0,30.0,0.2,0.878,127.432,65.0,194.0,110.538
160.0,71.547,0.2,0.878,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.878,140.0,65.0,160.0,10000000
160.0,30.0,0.2,0.878,140.0,37.293,194.0,111.638
160.0,30.0,0.2,0.201,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.878,140.0,25.592,194.0,112.298
160.0,30.0,0.2,0.432,140.0,65.0,194.0,107.656
160.0,30.0,0.2,0.432,140.0,59.767,194.0,108.36
160.0,30.0,0.2,0.432,140.0,65.0,262.763,10000000
160.0,30.0,0.2,0.432,140.0,19.388,194.0,112.298
160.0,30.0,0.2,0.432,135.802,65.0,194.0,10000000
160.0,30.0,0.2,1.393,140.0,65.0,194.0,107.656
160.0,30.0,0.2,1.393,144.602,65.0,194.0,107.832
160.0,30.0,0.7,1.393,140.0,65.0,194.0,10000000
160.0,30.0,1.489,1.393,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.393,140.0,8.907,194.0,112.298
160.0,30.0,0.2,1.393,140.0,32.927,194.0,112.298
160.0,30.0,1.609,1.393,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.393,124.724,65.0,194.0,111.11
160.0,30.0,0.2,1.393,140.0,65.0,220.193,10000000
160.0,30.0,0.2,1.393,93.081,65.0,194.0,113.442
160.0,30.0,0.783,1.393,140.0,65.0,194.0,10000000
148.515,30.0,0.2,1.393,140.0,65.0,194.0,108.536
270.318,30.0,0.2,1.393,140.0,65.0,270.318,112.892
160.0,30.0,0.2,1.393,140.0,55.8,194.0,109.878
160.0,30.0,1.266,1.393,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.393,140.0,58.935,194.0,108.91
160.0,30.0,0.2,1.393,140.0,65.0,160.0,10000000
160.0,30.0,0.2,1.393,140.0,65.0,260.399,10000000
160.0,30.0,0.2,1.393,140.0,21.464,194.0,112.298
160.0,30.0,0.2,1.393,140.0,65.0,160.0,10000000
160.0,8.087,0.2,1.393,140.0,65.0,194.0,10000000
101.907,30.0,0.2,1.393,140.0,65.0,194.0,10000000
244.69,30.0,0.2,1.393,140.0,65.0,244.69,112.892
160.0,30.0,0.2,0.551,140.0,65.0,194.0,107.656
160.0,30.0,0.2,0.551,140.0,53.865,194.0,109.218
160.0,30.0,0.365,0.551,140.0,65.0,194.0,109.262
160.0,30.0,0.2,0.551,155.456,65.0,194.0,10000000
160.0,30.0,0.2,0.551,108.343,65.0,194.0,113.046
160.0,30.0,0.2,0.551,140.0,72.539,194.0,10000000
160.0,12.881,0.2,0.551,140.0,65.0,194.0,10000000
160.0,30.0,1.124,0.551,140.0,65.0,194.0,10000000
160.0,67.209,0.2,0.551,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.551,140.0,65.0,160.0,10000000
160.0,30.0,0.2,0.551,140.0,58.106,194.0,108.25
160.0,30.0,0.2,0.551,143.598,65.0,194.0,10000000
160.0,30.0,0.2,0.551,133.975,65.0,194.0,109.394
160.0,30.0,0.2,0.551,140.0,38.228,194.0,111.44
160.0,30.0,0.2,0.551,140.0,42.984,194.0,110.692
160.0,30.0,0.674,0.551,140.0,65.0,194.0,10000000
160.0,76.831,0.2,0.551,140.0,65.0,194.0,130.566
160.0,30.0,0.2,1.232,140.0,65.0,194.0,107.656
160.0,30.0,0.2,1.385,140.0,65.0,194.0,107.656
160.0,30.0,0.744,1.385,140.0,65.0,194.0,10000000
160.0,48.858,0.2,1.385,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.385,108.753,65.0,194.0,10000000
160.0,30.0,0.2,1.386,140.0,65.0,194.0,107.656
160.0,30.0,0.2,1.386,140.0,65.0,174.712,109.482
160.0,30.0,0.2,1.386,140.0,10.949,194.0,112.298
160.0,30.0,0.2,1.386,99.79,65.0,194.0,113.178
160.0,30.0,0.2,1.386,140.0,65.0,179.026,108.602
160.0,30.0,0.2,1.386,140.0,11.34,194.0,112.298
160.0,30.0,0.2,1.386,140.0,65.0,207.333,10000000
160.0,30.0,0.2,1.386,140.0,65.0,160.0,10000000
160.0,30.0,0.2,1.386,118.62,65.0,194.0,112.65
160.0,30.0,0.2,1.386,140.0,65.0,160.0,10000000
160.0,58.487,0.2,1.386,140.0,65.0,194.0,10000000
133.324,30.0,0.2,1.386,140.0,65.0,194.0,110.032
160.0,30.0,1.614,1.386,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.386,86.508,65.0,194.0,114.74
160.0,30.0,0.2,1.386,140.0,65.0,201.686,10000000
160.0,30.0,0.2,1.386,140.0,49.845,194.0,109.966
160.0,30.0,0.2,1.386,140.0,65.0,290.86,10000000
160.0,30.0,0.2,0.748,140.0,65.0,194.0,107.656
160.0,80.891,0.2,0.748,140.0,65.0,194.0,132.846
210.894,30.0,0.2,0.748,140.0,65.0,210.894,112.892
160.0,30.0,0.2,0.748,138.616,65.0,194.0,10000000
160.0,30.0,0.2,0.748,152.526,65.0,194.0,10000000
89.021,30.0,0.2,0.748,140.0,65.0,194.0,120.504
160.0,30.0,0.2,0.748,145.363,65.0,194.0,10000000
160.0,30.0,0.2,0.748,131.603,65.0,194.0,109.548
160.0,30.0,0.2,0.748,140.0,65.0,202.872,10000000
160.0,83.124,0.2,0.748,140.0,65.0,194.0,134.646
160.0,30.0,1.932,0.748,140.0,65.0,194.0,10000000
160.0,15.611,0.2,0.748,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.275,140.0,65.0,194.0,107.656
160.0,65.628,0.2,1.275,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.275,141.823,65.0,194.0,108.074
151.368,30.0,0.2,1.275,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.275,140.0,65.0,160.0,10000000
160.0,30.0,0.2,1.275,150.652,65.0,194.0,10000000
160.0,68.983,0.2,1.275,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.735,140.0,65.0,194.0,107.656
160.0,30.0,0.2,0.735,140.0,4.767,194.0,112.298
142.217,30.0,0.2,0.735,140.0,65.0,194.0,115.73
160.0,30.0,1.826,0.735,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.735,140.0,35.199,194.0,112.298
160.0,30.0,0.2,0.558,140.0,65.0,194.0,107.656
160.0,30.0,1.715,0.558,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.558,140.0,65.0,299.12,10000000
160.0,30.0,0.2,0.558,140.0,65.0,293.853,10000000
160.0,30.0,0.2,1.35,140.0,65.0,194.0,107.656
139.314,30.0,0.2,1.35,140.0,65.0,194.0,109.24
160.0,30.0,0.2,1.35,110.625,65.0,194.0,115.048
160.0,30.0,1.348,1.35,140.0,65.0,194.0,10000000
160.0,30.0,1.422,1.35,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.35,127.205,65.0,194.0,110.318
160.0,30.0,0.2,1.35,140.0,7.14,194.0,112.298
160.0,30.0,0.587,1.35,140.0,65.0,194.0,10000000
160.0,30.0,0.2,0.11,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.35,140.0,26.017,194.0,112.298
160.0,30.0,0.2,1.35,99.533,65.0,194.0,10000000
160.0,30.0,0.2,0.289,140.0,65.0,194.0,107.832
160.0,30.0,1.885,1.35,140.0,65.0,194.0,111.682
160.0,30.0,0.2,1.35,140.0,16.976,194.0,112.298
160.0,30.0,0.2,1.35,140.0,72.666,194.0,10000000
160.0,30.0,0.2,1.35,91.397,65.0,194.0,114.344
160.0,30.0,0.2,0.339,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.35,149.033,65.0,194.0,108.052
160.0,30.0,0.2,1.35,140.0,65.0,218.638,10000000
160.0,30.0,1.848,1.35,140.0,65.0,194.0,10000000
160.0,30.0,0.2,1.35,140.0,65.0,263.2,10000000
160.0,30.0,0.2,0.388,140.0,65.0,194.0,108.25
160.0,30.0,0.2,1.35,130.359,65.0,194.0,10000000
160.0,30.0,0.2,1.35,140.0,62.323,194.0,10000000
268.933,30.0,0.2,1.35,140.0,65.0,268.933,112.892
